id,luoghi
http://www.wikidata.org/entity/Q118273001,santuario di Nostra Signora della Misericordia
http://www.wikidata.org/entity/Q118277328,santuario di Nostra Signora della Misericordia
http://www.wikidata.org/entity/Q118287906,Palazzo Rosso
http://www.wikidata.org/entity/Q118368958,Palazzo Grimani di Santa Maria Formosa
http://www.wikidata.org/entity/Q118383381,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q118383458,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q118384137,convento delle Oblate Ospitaliere Francescane di Monna Tessa
http://www.wikidata.org/entity/Q118398891,basilica di San Petronio
http://www.wikidata.org/entity/Q118399101,chiesa di San Giovanni in Monte
http://www.wikidata.org/entity/Q118522639,Palazzo di Brera
http://www.wikidata.org/entity/Q118522898,complesso di Santa Cristina della Fondazza
http://www.wikidata.org/entity/Q118590751,basilica di Santa Croce
http://www.wikidata.org/entity/Q118601577,chiesa di San Giovanni Decollato
http://www.wikidata.org/entity/Q118605466,Museo nazionale d'arte medievale e moderna
http://www.wikidata.org/entity/Q118606399,Museo nazionale d'arte medievale e moderna
http://www.wikidata.org/entity/Q118611138,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q118641092,badia delle Sante Flora e Lucilla
http://www.wikidata.org/entity/Q118675903,cattedrale di San Martino
http://www.wikidata.org/entity/Q118678052,chiesa di Santo Spirito in Sassia
http://www.wikidata.org/entity/Q118680631,Museo di Castelvecchio
http://www.wikidata.org/entity/Q118724762,basilica di Santa Maria della Salute
http://www.wikidata.org/entity/Q118725088,chiesa di San Francesco della Vigna
http://www.wikidata.org/entity/Q118725638,Basilica di Santa Maria Gloriosa dei Frari
http://www.wikidata.org/entity/Q118822913,Galleria dell'Accademia
http://www.wikidata.org/entity/Q118835177,Palazzo Ducale
http://www.wikidata.org/entity/Q118868275,chiesa di Santa Maria dell'Anima
http://www.wikidata.org/entity/Q118869818,
http://www.wikidata.org/entity/Q118873919,Galleria delle pitture e delle statue degli Uffizi
http://www.wikidata.org/entity/Q118898180,Museo Adriano Bernareggi
http://www.wikidata.org/entity/Q118905108,Palazzo Barberini; casino Del Bufalo
http://www.wikidata.org/entity/Q118978047,Casa Buonarroti
http://www.wikidata.org/entity/Q119008888,Spedale degli Innocenti
http://www.wikidata.org/entity/Q119010849,cappella Grimani
http://www.wikidata.org/entity/Q119157243,Palazzo Vecchio
http://www.wikidata.org/entity/Q119164762,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q119169372,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q119292565,cattedrale di Napoli
http://www.wikidata.org/entity/Q119353076,Pinacoteca di Brera
http://www.wikidata.org/entity/Q119398059,Gipsoteca canoviana
http://www.wikidata.org/entity/Q119404568,basilica di San Lorenzo in Damaso
http://www.wikidata.org/entity/Q119406125,tesoro dei Granduchi
http://www.wikidata.org/entity/Q119443390,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q119443609,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q119493466,Museo nazionale di Capodimonte
http://www.wikidata.org/entity/Q119496040,Corridoio Vasariano
http://www.wikidata.org/entity/Q119574411,Museo di San Marco
http://www.wikidata.org/entity/Q119702756,Pinacoteca Nazionale di Bologna; deposito del museo
http://www.wikidata.org/entity/Q119819515,basilica di San Giacomo Maggiore; cappella Bentivoglio
http://www.wikidata.org/entity/Q119846277,
http://www.wikidata.org/entity/Q120311223,Galleria nazionale dell'Umbria
http://www.wikidata.org/entity/Q120317949,Galleria nazionale dell'Umbria
http://www.wikidata.org/entity/Q120401056,tesoro dei Granduchi
http://www.wikidata.org/entity/Q120488471,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q120488611,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q120488851,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q120489814,Museo diocesano di Cortona
http://www.wikidata.org/entity/Q120509133,chiesa dei frati cappuccini
http://www.wikidata.org/entity/Q120509521,chiesa dei frati cappuccini
http://www.wikidata.org/entity/Q120509789,chiesa dei frati cappuccini
http://www.wikidata.org/entity/Q120598525,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q120598716,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q120763322,Palazzo Barberini
http://www.wikidata.org/entity/Q120766339,Palazzo Barberini
http://www.wikidata.org/entity/Q124079494,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124083860,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124084281,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124086041,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124086306,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124086626,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124087802,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124091771,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124092399,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124092672,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124097861,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124098297,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124100563,Galleria Borghese
http://www.wikidata.org/entity/Q124101877,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124101956,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124150884,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124151090,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124152267,Sala di Venere
http://www.wikidata.org/entity/Q124154199,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124154228,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124210379,Palazzo Buonaccorsi; Palazzo Barberini
http://www.wikidata.org/entity/Q124218595,Galleria Borghese
http://www.wikidata.org/entity/Q124246612,Collezione Contini Bonacossi
http://www.wikidata.org/entity/Q124248182,Galleria Borghese
http://www.wikidata.org/entity/Q124256182,Accademia delle arti del disegno
http://www.wikidata.org/entity/Q124286611,Galleria Palatina
http://www.wikidata.org/entity/Q124287319,
http://www.wikidata.org/entity/Q124287594,
http://www.wikidata.org/entity/Q124288119,Pinacoteca Ambrosiana
http://www.wikidata.org/entity/Q124307433,Galleria d'arte moderna Ricci Oddi
http://www.wikidata.org/entity/Q124307821,Galleria d'arte moderna Ricci Oddi
http://www.wikidata.org/entity/Q124316070,Accademia Carrara
http://www.wikidata.org/entity/Q124321743,deposito del museo
http://www.wikidata.org/entity/Q124348363,Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q124348745,Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q124349538,Villa Buonaccorsi
http://www.wikidata.org/entity/Q124369794,palazzo della Pilotta
http://www.wikidata.org/entity/Q124498236,Raccolte d'arte dell'Ospedale Maggiore di Milano
http://www.wikidata.org/entity/Q124499426,Raccolte d'arte dell'Ospedale Maggiore di Milano
http://www.wikidata.org/entity/Q124537391,deposito del museo
http://www.wikidata.org/entity/Q124538450,Galleria nazionale di Palazzo Corsini
http://www.wikidata.org/entity/Q124627974,Museo nazionale d'Abruzzo
http://www.wikidata.org/entity/Q124629543,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124630700,Museo d'arte contemporanea del castello di Rivoli
http://www.wikidata.org/entity/Q124652229,Galleria internazionale d'arte moderna
http://www.wikidata.org/entity/Q124652592,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q124662452,Museo nazionale della scienza e della tecnologia Leonardo da Vinci
http://www.wikidata.org/entity/Q124662574,Raccolte d'arte dell'Ospedale Maggiore di Milano
http://www.wikidata.org/entity/Q124663036,Raccolte d'arte dell'Ospedale Maggiore di Milano
http://www.wikidata.org/entity/Q124664892,Accademia di belle arti di Brera
http://www.wikidata.org/entity/Q124686467,Il Cardello Casa Oriani
http://www.wikidata.org/entity/Q124719736,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124721106,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124723493,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124724283,Palazzo Colonna
http://www.wikidata.org/entity/Q124726116,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124726300,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124736928,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124738743,Galleria Palatina
http://www.wikidata.org/entity/Q124801581,Galleria Palatina
http://www.wikidata.org/entity/Q124884546,palazzo pretorio
http://www.wikidata.org/entity/Q124902982,Palazzo Pitti
http://www.wikidata.org/entity/Q124922865,Galleria dell'Accademia
http://www.wikidata.org/entity/Q124962542,Galleria Palatina
http://www.wikidata.org/entity/Q124981334,Palazzo Pitti
http://www.wikidata.org/entity/Q125102834,Museo Revoltella
http://www.wikidata.org/entity/Q125107060,Museo Revoltella
http://www.wikidata.org/entity/Q125116690,Museo Revoltella
http://www.wikidata.org/entity/Q125144993,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q125170382,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q125176302,Museo Revoltella
http://www.wikidata.org/entity/Q125189520,
http://www.wikidata.org/entity/Q125208945,Museo Revoltella
http://www.wikidata.org/entity/Q125266586,cattedrale di Santa Maria Assunta
http://www.wikidata.org/entity/Q125293980,Museo di Castelvecchio
http://www.wikidata.org/entity/Q125298817,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q125387269,Galleria Palatina
http://www.wikidata.org/entity/Q125399429,Siena
http://www.wikidata.org/entity/Q125490773,Museo Fortuny
http://www.wikidata.org/entity/Q125599554,Museo nazionale di San Martino
http://www.wikidata.org/entity/Q125678611,Palazzo della Marra
http://www.wikidata.org/entity/Q125679589,Palazzo della Marra
http://www.wikidata.org/entity/Q125692333,sala 1.1 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q125704254,Museo nazionale di Capodimonte
http://www.wikidata.org/entity/Q125728210,Palazzo della Marra
http://www.wikidata.org/entity/Q125774997,palazzo Bianco
http://www.wikidata.org/entity/Q125775011,palazzo Bianco
http://www.wikidata.org/entity/Q125775038,
http://www.wikidata.org/entity/Q125775039,palazzo Bianco
http://www.wikidata.org/entity/Q125775114,palazzo Bianco
http://www.wikidata.org/entity/Q125775115,palazzo Bianco
http://www.wikidata.org/entity/Q125775113,palazzo Bianco
http://www.wikidata.org/entity/Q125775116,
http://www.wikidata.org/entity/Q125794511,palazzo Bianco
http://www.wikidata.org/entity/Q125809444,chiesa di San Francesco della Vigna
http://www.wikidata.org/entity/Q125811262,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125811807,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125811962,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125812539,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125813029,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125813094,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125813375,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125813475,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125813876,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125863783,Roma; Busto Arsizio
http://www.wikidata.org/entity/Q125938897,sala 0.11 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q125973048,Accademia Carrara
http://www.wikidata.org/entity/Q125973990,Accademia Carrara
http://www.wikidata.org/entity/Q125974248,Pinacoteca del Castello Sforzesco
http://www.wikidata.org/entity/Q126093976,Galleria Palatina
http://www.wikidata.org/entity/Q126127358,
http://www.wikidata.org/entity/Q126127672,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q126208372,palazzo Bianco
http://www.wikidata.org/entity/Q126208398,palazzo Bianco
http://www.wikidata.org/entity/Q126208411,palazzo Bianco
http://www.wikidata.org/entity/Q126215082,palazzo Bianco
http://www.wikidata.org/entity/Q126260153,basilica di Santa Maria di Nazareth
http://www.wikidata.org/entity/Q126284170,sala 0.11 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284172,sala 0.11 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284178,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284177,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284182,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284183,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284180,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284181,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284187,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284185,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284191,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284189,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284194,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284192,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284193,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284198,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284199,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284196,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284197,sala 0.12 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284206,sala 0.13 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284207,sala 0.13 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284226,sala 0.13 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284230,sala 1.2 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284231,sala 1.2 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284228,sala 1.1 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284229,sala 1.1 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284234,sala 1.2 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284232,sala 1.2 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284233,sala 1.2 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284238,sala 1.3 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284237,sala 1.3 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284242,sala 1.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284243,sala 1.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284240,sala 1.3 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284241,sala 1.3 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284246,sala 1.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284247,sala 1.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284244,sala 1.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284245,sala 1.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284250,sala 1.5 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284251,sala 1.5 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284249,sala 1.5 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284255,sala 1.6 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284252,sala 1.5 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284258,sala 1.6 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284256,sala 1.6 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284257,sala 1.6 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284263,sala 1.7 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284260,sala 1.7 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284261,sala 1.7 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284267,sala 1.7 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284264,sala 1.7 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284265,sala 1.7 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284270,sala 1.7 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284269,sala 1.7 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284274,sala 1.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284275,sala 1.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284272,sala 1.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284278,sala 1.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284279,sala 1.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284277,sala 1.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284282,sala 1.9 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284283,sala 1.9 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284281,sala 1.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284286,sala 1.9 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284284,sala 1.9 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284285,sala 1.9 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284288,sala 1.9 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284294,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284295,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284293,sala 1.9 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284298,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284299,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284296,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284297,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284303,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284300,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284301,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284306,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284305,sala 1.10 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284308,scalone della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284309,corridoio del secondo piano della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284314,sala 2.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q120793977,Palazzo Vecchio
http://www.wikidata.org/entity/Q120822987,deposito del museo
http://www.wikidata.org/entity/Q120884863,
http://www.wikidata.org/entity/Q120884895,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q120900571,chiesa del Sacro Cuore e San Giacomo di Carignano
http://www.wikidata.org/entity/Q120903815,pieve di Sant'Andrea
http://www.wikidata.org/entity/Q120968113,palazzo della Pilotta
http://www.wikidata.org/entity/Q120968282,palazzo della Pilotta
http://www.wikidata.org/entity/Q120968550,palazzo della Pilotta
http://www.wikidata.org/entity/Q120968767,palazzo della Pilotta
http://www.wikidata.org/entity/Q120968914,palazzo della Pilotta
http://www.wikidata.org/entity/Q120985002,Palazzo Barberini
http://www.wikidata.org/entity/Q121050640,oratorio di Nostra Signora Assunta
http://www.wikidata.org/entity/Q121064292,complesso della Madonna della Ripa
http://www.wikidata.org/entity/Q121064630,complesso della Madonna della Ripa
http://www.wikidata.org/entity/Q121065902,complesso della Madonna della Ripa
http://www.wikidata.org/entity/Q121066043,complesso della Madonna della Ripa
http://www.wikidata.org/entity/Q121450256,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q121462678,Galleria Palatina
http://www.wikidata.org/entity/Q121504941,palazzo Bianco
http://www.wikidata.org/entity/Q121546107,Monastero dell'Escorial
http://www.wikidata.org/entity/Q121678655,Galleria nazionale di Palazzo Corsini
http://www.wikidata.org/entity/Q121685223,Pinacoteca Egidio Martini
http://www.wikidata.org/entity/Q121689728,Villa Farnesina
http://www.wikidata.org/entity/Q121692401,palazzo Bianco
http://www.wikidata.org/entity/Q121735048,Cappella di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q121780997,Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q121811406,Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q121995915,Ca' Rezzonico
http://www.wikidata.org/entity/Q122227973,Museo del settecento veneziano
http://www.wikidata.org/entity/Q122615548,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q122617360,deposito del museo
http://www.wikidata.org/entity/Q122730307,Accademia nazionale di San Luca
http://www.wikidata.org/entity/Q122733370,Galleria Palatina
http://www.wikidata.org/entity/Q122740583,abbazia di Santa Maria del Monte
http://www.wikidata.org/entity/Q122764699,tesoro dei Granduchi
http://www.wikidata.org/entity/Q122912807,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q122948136,Corridoio Vasariano
http://www.wikidata.org/entity/Q122965388,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q123036459,Albergo dei Poveri
http://www.wikidata.org/entity/Q123052486,Museo Revoltella
http://www.wikidata.org/entity/Q123052559,Museo Revoltella
http://www.wikidata.org/entity/Q123055325,Palazzo Barberini
http://www.wikidata.org/entity/Q123146252,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q123178580,Museo nazionale di Capodimonte
http://www.wikidata.org/entity/Q123200931,Museo di Castelvecchio
http://www.wikidata.org/entity/Q123200938,Museo di Castelvecchio
http://www.wikidata.org/entity/Q123200940,Museo di Castelvecchio
http://www.wikidata.org/entity/Q123201359,Museo di Roma a palazzo Braschi
http://www.wikidata.org/entity/Q123258249,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q123260093,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q123301255,Collezioni comunali d'arte di Bologna
http://www.wikidata.org/entity/Q123313948,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q123314103,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q123328738,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q123338940,Corridoio Vasariano
http://www.wikidata.org/entity/Q123375075,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q123416410,Firenze
http://www.wikidata.org/entity/Q123416461,Firenze
http://www.wikidata.org/entity/Q123416548,Firenze
http://www.wikidata.org/entity/Q123416954,Firenze
http://www.wikidata.org/entity/Q123416994,Firenze
http://www.wikidata.org/entity/Q123417018,Firenze
http://www.wikidata.org/entity/Q123418628,Firenze
http://www.wikidata.org/entity/Q123419057,Firenze
http://www.wikidata.org/entity/Q123419096,Firenze
http://www.wikidata.org/entity/Q123419116,Firenze
http://www.wikidata.org/entity/Q123419220,Firenze
http://www.wikidata.org/entity/Q123419237,Firenze
http://www.wikidata.org/entity/Q123419285,Firenze
http://www.wikidata.org/entity/Q123419324,Firenze
http://www.wikidata.org/entity/Q123419384,Firenze; Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123419421,Firenze
http://www.wikidata.org/entity/Q123422898,
http://www.wikidata.org/entity/Q123457362,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123457371,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123457388,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123457393,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123457399,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123458625,Palazzo Castiglioni
http://www.wikidata.org/entity/Q123462848,Castello Reale di Racconigi
http://www.wikidata.org/entity/Q123480115,Galleria Palatina
http://www.wikidata.org/entity/Q123562848,Museo di Castelvecchio
http://www.wikidata.org/entity/Q123671285,Galleria nazionale delle Marche
http://www.wikidata.org/entity/Q123709241,Palazzo Reale
http://www.wikidata.org/entity/Q123709348,Museo civico di Piacenza
http://www.wikidata.org/entity/Q123741888,Collezione BPER Banca
http://www.wikidata.org/entity/Q123751969,Galleria Palatina
http://www.wikidata.org/entity/Q123753616,Galleria Palatina
http://www.wikidata.org/entity/Q123754396,Sala di Apollo
http://www.wikidata.org/entity/Q123912954,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124038605,palazzo del Quirinale
http://www.wikidata.org/entity/Q124039068,Palazzo Colonna
http://www.wikidata.org/entity/Q124039121,Biblioteca comunale Classense
http://www.wikidata.org/entity/Q124039323,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q124043063,Accademia nazionale di San Luca
http://www.wikidata.org/entity/Q124056690,pinacoteca civica
http://www.wikidata.org/entity/Q124069413,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124069583,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124069753,Padiglione Centrale dell'Ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q111593419,Ca' Rezzonico; Museo del settecento veneziano
http://www.wikidata.org/entity/Q111718624,Palazzo Chigi
http://www.wikidata.org/entity/Q111738668,Pinacoteca Museo della Collegiata di Sant'Andrea
http://www.wikidata.org/entity/Q111803475,Museo Revoltella
http://www.wikidata.org/entity/Q111972094,Galleria Nazionale d'Arte Moderna e Contemporanea
http://www.wikidata.org/entity/Q111976882,
http://www.wikidata.org/entity/Q112007402,basilica di San Giorgio Maggiore
http://www.wikidata.org/entity/Q112034219,Pinacoteca di Brera
http://www.wikidata.org/entity/Q112034223,Pinacoteca di Brera
http://www.wikidata.org/entity/Q112074870,sede storica della Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q112075694,Palazzo Ducale
http://www.wikidata.org/entity/Q112109956,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q112110434,Castello Reale di Racconigi
http://www.wikidata.org/entity/Q112122261,Museo Pio IX
http://www.wikidata.org/entity/Q112125081,Spoleto
http://www.wikidata.org/entity/Q112133371,chiesa di Santa Maria Assunta in Cielo
