id,licenze_rivista
http://www.wikidata.org/entity/Q109854332,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854333,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854338,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854336,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854337,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854343,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854341,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854347,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854344,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854345,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854351,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854348,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854349,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854354,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854355,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854352,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854353,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854358,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854359,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854360,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854430,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854431,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854434,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854435,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854432,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854439,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854436,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854437,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854442,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854440,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854446,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854447,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854444,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854445,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854450,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854448,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854449,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854454,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854452,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854458,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854459,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854456,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854457,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854462,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854461,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854464,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854465,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854470,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854471,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854468,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854469,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854474,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854472,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854473,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854476,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854477,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854483,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854480,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854481,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854487,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854484,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854485,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854491,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854488,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854489,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854494,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854495,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854499,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854497,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854500,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854566,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854567,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854565,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854570,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854571,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854568,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854574,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854575,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854573,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854578,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854579,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854582,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854583,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854580,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854586,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854587,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854584,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854590,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854588,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854594,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854592,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854593,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854598,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854596,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854597,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854603,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854600,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854601,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854607,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854604,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854605,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854611,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854608,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854609,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854612,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854613,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854618,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854619,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854616,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854623,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854620,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854621,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854627,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854624,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854625,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854630,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854629,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854634,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854632,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854633,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854699,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854702,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854700,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854701,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854706,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854707,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854704,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854705,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854708,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854714,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854712,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854713,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854718,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854719,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854716,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854717,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109854721,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q109947957,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q110067791,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386754,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386758,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386756,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386763,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386761,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386765,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386770,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386771,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386768,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386774,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386773,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386778,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386776,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386782,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386780,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386786,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q110386784,Creative Commons Attribution-NonCommercial-NoDerivatives
http://www.wikidata.org/entity/Q111088376,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111163090,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111191307,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111232946,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111235775,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111244430,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111248680,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111248972,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111281871,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111282815,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111283250,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111283475,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111284671,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111317641,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111333696,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111333860,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111339952,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111340032,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111342753,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111395751,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395752,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395753,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395758,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395759,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395756,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395757,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395762,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395763,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395760,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395761,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395764,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111395765,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431563,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431566,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431567,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431564,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431565,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431570,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431571,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431568,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431569,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431574,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431573,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431578,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431576,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111431577,Creative Commons Attribution-ShareAlike; Creative Commons Attribution-NonCommercial-NoDerivatives; Creative Commons Attribution-ShareAlike 4.0 International
http://www.wikidata.org/entity/Q111522931,
http://www.wikidata.org/entity/Q111576588,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111577180,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111577447,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111577696,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111578756,
http://www.wikidata.org/entity/Q111578802,
http://www.wikidata.org/entity/Q111578810,
http://www.wikidata.org/entity/Q111578825,
http://www.wikidata.org/entity/Q111578864,
http://www.wikidata.org/entity/Q111578928,
http://www.wikidata.org/entity/Q111579071,
http://www.wikidata.org/entity/Q111579162,
http://www.wikidata.org/entity/Q111579187,
http://www.wikidata.org/entity/Q111579339,
http://www.wikidata.org/entity/Q111582491,
http://www.wikidata.org/entity/Q111582712,
http://www.wikidata.org/entity/Q111595862,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111596675,Creative Commons Attribution; Creative Commons Attribution-NonCommercial-ShareAlike
http://www.wikidata.org/entity/Q111601394,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601392,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601398,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601399,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601396,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601397,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601402,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601401,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601404,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601410,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601411,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601414,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601413,Creative Commons Attribution
http://www.wikidata.org/entity/Q111601423,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602339,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602343,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602340,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602345,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602350,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602351,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602354,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602353,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602358,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602359,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602356,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602357,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602362,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602363,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602360,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602361,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602366,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602367,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602364,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602365,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602370,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602371,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602368,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602369,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602374,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602375,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602372,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602373,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602378,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602379,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602376,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602377,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602382,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602380,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602381,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602386,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602387,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602384,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602385,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602391,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602388,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602389,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602394,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602395,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602392,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602393,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602398,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602399,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602396,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602397,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602402,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602403,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602400,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602401,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602406,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602407,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602404,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602405,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602410,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602411,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602408,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602409,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602414,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602418,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602419,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602417,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602423,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602421,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602426,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602427,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602424,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602425,Creative Commons Attribution
http://www.wikidata.org/entity/Q111602430,Creative Commons Attribution
